Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
281221,Bluetongue,;Not specified;,40.848711,20.363596,Kukur,Albania,Europe,2020-08-09T00:00:00Z,2020-10-23T00:00:00Z,"Domestic,Cattle,Domestic,Sheep,",WOAH (former OIE),,,Confirmed
394002,Bluetongue,;3;,47.503,9.815,143969LANGEN BEI BREGENZ,Austria,Europe,2024-10-22T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393932,Bluetongue,;3;,47.459,9.979,145770HITTISAU,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393900,Bluetongue,;3;,47.456,9.883,146024ALBERSCHWENDE,Austria,Europe,2024-12-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388005,Bluetongue,;3;,47.48,9.84,140728 BREGENZ,Austria,Europe,2024-09-13T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393881,Bluetongue,;3;,47.532,9.96,146043SULZBERG,Austria,Europe,2024-12-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394075,Bluetongue,;3;,47.5,9.8,143626SULZBERG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394037,Bluetongue,;3;,47.424,9.874,143628EGG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394016,Bluetongue,;3;,47.445,9.907,143676LINGENAU,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393985,Bluetongue,;3;,47.517,9.864,145657LANGEN BEI BREGENZ,Austria,Europe,2024-10-30T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394043,Bluetongue,;3;,47.464,9.902,143621LANGENEGG,Austria,Europe,2024-10-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394040,Bluetongue,;3;,47.562,9.816,143624MÖGGERS,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394030,Bluetongue,;3;,47.418,9.848,143647SCHWARZENBERG,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394025,Bluetongue,;3;,47.424,9.859,143655SCHWARZENBERG,Austria,Europe,2024-10-15T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388002,Bluetongue,;3;,47.515,9.78,140731 BREGENZ,Austria,Europe,2024-09-17T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393891,Bluetongue,;3;,47.571,9.796,146033MÖGGERS,Austria,Europe,2024-12-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394008,Bluetongue,;3;,47.471,9.898,143963LANGENEGG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394070,Bluetongue,;3;,47.51,9.83,141417BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394035,Bluetongue,;3;,47.416,9.866,143634SCHWARZENBERG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394011,Bluetongue,;3;,47.41,9.89,143960ANDELSBUCH,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393922,Bluetongue,;3;,47.47,9.824,145784ALBERSCHWENDE,Austria,Europe,2024-11-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393930,Bluetongue,;3;,47.468,9.87,145773LANGENEGG,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393912,Bluetongue,;3;,47.448,9.914,146010LINGENAU,Austria,Europe,2024-11-26T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387997,Bluetongue,;3;,47.58,9.78,140737 BREGENZ,Austria,Europe,2024-09-26T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
386280,Bluetongue,;3;,47.52,9.79,ob_139670 - TKH-2024-312 - Bregenz,Austria,Europe,2024-09-10T00:00:00Z,2024-09-13T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394069,Bluetongue,;3;,47.542,9.739,141418BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394059,Bluetongue,;3;,47.557,9.79,141428BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393940,Bluetongue,;3;,47.427,9.89,145761EGG,Austria,Europe,2024-11-12T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393968,Bluetongue,;3;,47.367,9.928,145702BIZAU,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393888,Bluetongue,;3;,47.468,9.901,146036LANGENEGG,Austria,Europe,2024-12-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394063,Bluetongue,;3;,47.46,9.98,141424BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393894,Bluetongue,;3;,47.536,9.9,146030SULZBERG,Austria,Europe,2024-12-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387992,Bluetongue,;3;,47.45,9.87,140742 BREGENZ,Austria,Europe,2024-09-30T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
394036,Bluetongue,;3;,47.409,9.876,143630SCHWARZENBERG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393959,Bluetongue,;3;,47.31,10.019,145741SCHOPPERNAU,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393898,Bluetongue,;3;,47.416,9.86,146026SCHWARZENBERG,Austria,Europe,2024-12-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394062,Bluetongue,;3;,47.459,9.96,141425BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394072,Bluetongue,;3;,47.48,9.7,141415BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393952,Bluetongue,;3;,47.51,9.93,145748SULZBERG,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388001,Bluetongue,;3;,47.47,9.98,140732 BREGENZ,Austria,Europe,2024-09-20T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393960,Bluetongue,;3;,47.38,9.885,145739REUTHE,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393886,Bluetongue,;3;,47.446,9.764,146038SCHWARZACH,Austria,Europe,2024-12-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394042,Bluetongue,;3;,47.5,9.91,143622DOREN,Austria,Europe,2024-10-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393972,Bluetongue,;3;,47.414,9.928,145695ANDELSBUCH,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393955,Bluetongue,;3;,47.459,9.873,145745ALBERSCHWENDE,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393913,Bluetongue,;3;,47.527,9.854,146009LANGEN BEI BREGENZ,Austria,Europe,2024-11-26T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388003,Bluetongue,;3;,47.52,9.87,140730 BREGENZ,Austria,Europe,2024-09-17T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393993,Bluetongue,;3;,47.574,9.771,145649HOHENWEILER,Austria,Europe,2024-10-28T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393957,Bluetongue,;3;,47.444,9.75,145743SCHWARZACH,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394060,Bluetongue,;3;,47.38,9.88,141427BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
394007,Bluetongue,;3;,47.537,9.851,143964LANGEN BEI BREGENZ,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394006,Bluetongue,;3;,47.508,9.947,143965RIEFENSBERG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393986,Bluetongue,;3;,47.365,9.883,145656REUTHE,Austria,Europe,2024-10-30T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393971,Bluetongue,;3;,47.431,9.918,145697EGG,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393934,Bluetongue,;3;,47.426,9.88,145767EGG,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394065,Bluetongue,;3;,47.51,9.95,141422BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394041,Bluetongue,;3;,47.448,9.919,143623LINGENAU,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393973,Bluetongue,;3;,47.416,9.865,145692SCHWARZENBERG,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393929,Bluetongue,;3;,47.465,9.773,145774BILDSTEIN,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394058,Bluetongue,;3;,47.43,9.9,141429BREGENZ,Austria,Europe,2024-10-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
388004,Bluetongue,;3;,47.53,9.76,140729 BREGENZ,Austria,Europe,2024-09-16T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394017,Bluetongue,;3;,47.524,9.889,143675SULZBERG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393926,Bluetongue,;3;,47.51,9.933,145777SULZBERG,Austria,Europe,2024-11-14T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393914,Bluetongue,;3;,47.511,9.837,146008LANGEN BEI BREGENZ,Austria,Europe,2024-11-26T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387996,Bluetongue,;3;,47.58,9.77,140738 BREGENZ,Austria,Europe,2024-09-27T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393969,Bluetongue,;3;,47.463,9.991,145700HITTISAU,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393899,Bluetongue,;3;,47.367,9.936,146025BIZAU,Austria,Europe,2024-12-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394050,Bluetongue,;3;,47.417,9.89,143612ANDELSBUCH,Austria,Europe,2024-10-08T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393964,Bluetongue,;3;,47.468,9.901,145735LANGENEGG,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393978,Bluetongue,;3;,47.433,9.902,145685EGG,Austria,Europe,2024-11-06T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393977,Bluetongue,;3;,47.448,9.915,145686LINGENAU,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393924,Bluetongue,;3;,47.386,9.908,145780BEZAU,Austria,Europe,2024-11-14T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394046,Bluetongue,;3;,47.351,9.883,143617MELLAU,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387990,Bluetongue,;3;,47.58,9.82,140759 BREGENZ,Austria,Europe,2024-10-01T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394039,Bluetongue,;3;,47.525,9.854,143625LANGEN BEI BREGENZ,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393896,Bluetongue,;3;,47.51,9.931,146028SULZBERG,Austria,Europe,2024-12-02T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393887,Bluetongue,;3;,47.409,9.855,146037SCHWARZENBERG,Austria,Europe,2024-12-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387991,Bluetongue,;3;,47.474,9.86,140758 BREGENZ,Austria,Europe,2024-10-01T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394018,Bluetongue,;3;,47.55,9.762,143673HÖRBRANZ,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394012,Bluetongue,;3;,47.532,9.877,143959SULZBERG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387998,Bluetongue,;3;,47.41,9.9,140736 BREGENZ,Austria,Europe,2024-09-24T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
394077,Bluetongue,;3;,47.45,9.7,141419BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394049,Bluetongue,;3;,47.468,9.755,143613WOLFURT,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393954,Bluetongue,;3;,47.361,9.876,145746MELLAU,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387999,Bluetongue,;3;,47.44,9.816,140734 BREGENZ,Austria,Europe,2024-09-25T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394051,Bluetongue,;3;,47.55,9.777,143611EICHENBERG,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394013,Bluetongue,;3;,47.431,9.926,143958EGG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393931,Bluetongue,;3;,47.495,9.903,145771DOREN,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393987,Bluetongue,;3;,47.583,9.774,145655HOHENWEILER,Austria,Europe,2024-10-24T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393933,Bluetongue,;3;,47.385,9.904,145769BEZAU,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393925,Bluetongue,;3;,47.521,9.866,145778LANGEN BEI BREGENZ,Austria,Europe,2024-11-14T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393882,Bluetongue,;3;,47.457,9.935,146042LINGENAU,Austria,Europe,2024-12-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393953,Bluetongue,;3;,47.468,9.872,145747LANGENEGG,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393950,Bluetongue,;3;,47.498,9.875,145750DOREN,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393938,Bluetongue,;3;,47.515,9.943,145763SULZBERG,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394034,Bluetongue,;3;,47.417,9.887,143637ANDELSBUCH,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394009,Bluetongue,;3;,47.471,9.682,143962HARD,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393992,Bluetongue,;3;,47.438,9.892,145650EGG,Austria,Europe,2024-10-28T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393935,Bluetongue,;3;,47.381,9.889,145766BEZAU,Austria,Europe,2024-11-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394055,Bluetongue,;3;,47.461,9.891,143608LANGENEGG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393889,Bluetongue,;3;,47.475,9.917,146035KRUMBACH,Austria,Europe,2024-12-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394052,Bluetongue,;3;,47.547,9.786,143610EICHENBERG,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393990,Bluetongue,;3;,47.556,9.794,145652MÖGGERS,Austria,Europe,2024-10-28T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394066,Bluetongue,;3;,47.51,9.89,141421BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394064,Bluetongue,;3;,47.424,9.875,141423BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393879,Bluetongue,;3;,47.486,9.85,146045DOREN,Austria,Europe,2024-12-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393956,Bluetongue,;3;,47.472,9.935,145744HITTISAU,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394029,Bluetongue,;3;,47.515,9.766,143648LOCHAU,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394004,Bluetongue,;3;,47.461,9.906,143967LANGENEGG,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394071,Bluetongue,;3;,47.52,9.85,141416BREGENZ,Austria,Europe,2024-10-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394061,Bluetongue,;3;,47.46,9.91,141426BREGENZ,Austria,Europe,2024-10-03T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394021,Bluetongue,;3;,47.462,9.831,143665ALBERSCHWENDE,Austria,Europe,2024-10-17T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394026,Bluetongue,;3;,47.448,9.814,143653ALBERSCHWENDE,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393951,Bluetongue,;3;,47.521,9.901,145749SULZBERG,Austria,Europe,2024-11-05T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393966,Bluetongue,;3;,47.409,9.701,145710DORNBIRN,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394019,Bluetongue,;3;,47.429,9.769,143671DORNBIRN,Austria,Europe,2024-10-18T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394047,Bluetongue,;3;,47.442,9.717,143616DORNBIRN,Austria,Europe,2024-10-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
388000,Bluetongue,;3;,47.370649,9.740317,Dornbirn,Austria,Europe,2024-09-24T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393982,Bluetongue,;3;,47.438,9.773,145663DORNBIRN,Austria,Europe,2024-10-28T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393911,Bluetongue,;3;,47.409,9.708,146011DORNBIRN,Austria,Europe,2024-11-26T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393981,Bluetongue,;3;,47.38,9.684,145670HOHENEMS,Austria,Europe,2024-10-31T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394020,Bluetongue,;3;,47.396,9.733,143668DORNBIRN,Austria,Europe,2024-10-14T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394048,Bluetongue,;3;,47.406,9.753,143614DORNBIRN,Austria,Europe,2024-10-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
394024,Bluetongue,;3;,47.438,9.675,143657LUSTENAU,Austria,Europe,2024-10-10T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
393961,Bluetongue,;3;,47.388,9.688,145738HOHENEMS,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393967,Bluetongue,;3;,47.4,9.748,145709DORNBIRN,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394032,Bluetongue,;3;,47.352,9.678,143642HOHENEMS,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393998,Bluetongue,;3;,47.397,9.742,143976DORNBIRN,Austria,Europe,2024-10-24T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387995,Bluetongue,;3;,47.42,9.75,140739 DORNBIRN,Austria,Europe,2024-09-28T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393983,Bluetongue,;3;,47.408,9.773,145660DORNBIRN,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394056,Bluetongue,;3;,47.409,9.729,143607DORNBIRN,Austria,Europe,2024-10-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394010,Bluetongue,;3;,47.415,9.699,143961DORNBIRN,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393963,Bluetongue,;3;,47.438,9.801,145736DORNBIRN,Austria,Europe,2024-11-04T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394014,Bluetongue,;3;,47.285,9.663,143957ZWISCHENWASSER,Austria,Europe,2024-10-21T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394044,Bluetongue,;3;,47.281,9.601,143619RANKWEIL,Austria,Europe,2024-10-11T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
387994,Bluetongue,;3;,47.28,9.68,140740 FELDKIRCH,Austria,Europe,2024-09-28T00:00:00Z,2024-10-04T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
393884,Bluetongue,;3;,47.212,9.717,146040SCHNIFIS,Austria,Europe,2024-12-09T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Cattle,",WOAH (former OIE),,,Confirmed
394045,Bluetongue,;3;,47.316,9.681,143618FRAXERN,Austria,Europe,2024-10-07T00:00:00Z,2025-01-02T00:00:00Z,"Domestic,Sheep,",WOAH (former OIE),,,Confirmed
